Gene,MeanTumor,MeanNormal,LogFC,PValue,Padj,AbsLogFC,ENSEMBL_clean,SYMBOL
ENSG00000271134,0.399717079247163,0.204855000041209,0.194862079205954,0.0314710037185139,0.0576645304700765,0.194862079205954,ENSG00000271134,
ENSG00000254602,2.42725836496826,2.79820399109062,-0.370945626122358,0.0314839425870601,0.0576863483291365,0.370945626122358,ENSG00000254602,MIR130AHG
ENSG00000168826,6.99877855999836,6.73357054543894,0.265208014559421,0.0314883086372962,0.0576924577555493,0.265208014559421,ENSG00000168826,ZBTB49
ENSG00000240808,0.369834182290057,0.18814178573489,0.181692396555167,0.0314922989028611,0.0576978782965567,0.181692396555167,ENSG00000240808,RPL34P24
ENSG00000267423,0.355664761034985,0.171428571428571,0.184236189606413,0.0315118482262347,0.057731803712079,0.184236189606413,ENSG00000267423,
ENSG00000134460,4.91941645068984,4.18574772437463,0.733668726315211,0.0315175469517347,0.0577399282494529,0.733668726315211,ENSG00000134460,IL2RA
ENSG00000227034,1.49178216377943,1.15695660562818,0.334825558151247,0.0315183478728014,0.0577399282494529,0.334825558151247,ENSG00000227034,
ENSG00000124225,8.63107366032233,8.2031187834923,0.427954876830032,0.0315270888636086,0.0577539735828535,0.427954876830032,ENSG00000124225,PMEPA1
ENSG00000237614,4.36032331934952,3.95078513320747,0.409538186142042,0.0315297518806432,0.0577539735828535,0.409538186142042,ENSG00000237614,
ENSG00000039987,0.478799502494562,0.257142857142857,0.221656645351705,0.0315282413775597,0.0577539735828535,0.221656645351705,ENSG00000039987,BEST2
ENSG00000235024,0.111902836557877,0.0285714285714286,0.0833314079864487,0.0315301458010178,0.0577539735828535,0.0833314079864487,ENSG00000235024,LINC01494
ENSG00000100055,8.35765890097232,7.86384942086527,0.493809480107051,0.0315419922828141,0.0577718882627909,0.493809480107051,ENSG00000100055,CYTH4
ENSG00000151287,8.3539694587197,8.58817060217158,-0.234201143451882,0.0315415726547282,0.0577718882627909,0.234201143451882,ENSG00000151287,TEX30
ENSG00000251377,0.648097664484039,0.96395981985208,-0.315862155368041,0.0315617034624775,0.0578042045270408,0.315862155368041,ENSG00000251377,LOC105377489
ENSG00000254484,0.327224783452721,0.147712142898352,0.179512640554369,0.0315612363806016,0.0578042045270408,0.179512640554369,ENSG00000254484,
ENSG00000243811,2.07454926758671,1.6284432199239,0.446106047662808,0.0315727092539726,0.0578224675585608,0.446106047662808,ENSG00000243811,APOBEC3D
ENSG00000254231,7.62668243108325,7.32190806559678,0.304774365486471,0.0315742523889882,0.0578233999900772,0.304774365486471,ENSG00000254231,WWP1-AS1
ENSG00000268496,0.834474065914327,0.509477231406123,0.324996834508205,0.0315789532621744,0.0578301150842361,0.324996834508205,ENSG00000268496,
ENSG00000275488,0.399717079247163,0.204855000041209,0.194862079205954,0.0315857133704129,0.057840600664753,0.194862079205954,ENSG00000275488,LOC100419830
ENSG00000215223,0.221486886928376,0.500279285837913,-0.278792398909537,0.0315972685666147,0.0578598661639945,0.278792398909537,ENSG00000215223,
ENSG00000231346,2.58860110836698,2.24797396665352,0.340627141713458,0.0315988693254695,0.0578609027642078,0.340627141713458,ENSG00000231346,
ENSG00000234688,0.0657818761862001,0,0.0657818761862001,0.0316064895942162,0.0578729613008009,0.0657818761862001,ENSG00000234688,
ENSG00000259223,0.120901413852573,0.0285714285714286,0.0923299852811442,0.0316221569193324,0.0578997531020531,0.0923299852811442,ENSG00000259223,
ENSG00000261072,0.227946425772628,0.0857142857142857,0.142232140058342,0.0316251028833369,0.0579032512668031,0.142232140058342,ENSG00000261072,
ENSG00000240531,0.405367590861892,0.216713214306319,0.188654376555574,0.0316262247086038,0.0579034094471759,0.188654376555574,ENSG00000240531,RPL21P123
ENSG00000229083,0.575031665527451,0.347712142898352,0.2273195226291,0.0316400098080579,0.0579267516282932,0.2273195226291,ENSG00000229083,
ENSG00000075388,0.525454033590226,0.185481517037991,0.339972516552235,0.0316510530402454,0.0579450726156159,0.339972516552235,ENSG00000075388,FGF4
ENSG00000203942,1.95228202649493,1.5613460683168,0.390935958178128,0.0316727248091097,0.0579828499287992,0.390935958178128,ENSG00000203942,C10orf62
ENSG00000124205,1.06086705888618,0.659337588487167,0.40152947039901,0.0316873921508539,0.0580078022738002,0.40152947039901,ENSG00000124205,EDN3
ENSG00000233751,0.212556394255732,0.0857142857142857,0.126842108541447,0.0316896423460492,0.0580100225629566,0.126842108541447,ENSG00000233751,
ENSG00000272173,1.93710845755142,1.57087246070895,0.366235996842474,0.0316916966988164,0.0580118842157515,0.366235996842474,ENSG00000272173,
ENSG00000100403,11.8659781418785,11.6097689356133,0.25620920626519,0.0316997907016041,0.0580219352994315,0.25620920626519,ENSG00000100403,ZC3H7B
ENSG00000200537,0.106096009618158,0.0285714285714286,0.0775245810467297,0.0317003002253769,0.0580219352994315,0.0775245810467297,ENSG00000200537,RNY4P6
ENSG00000287524,0.106096009618158,0.0285714285714286,0.0775245810467297,0.0317003002253769,0.0580219352994315,0.0775245810467297,ENSG00000287524,LOC124907968
ENSG00000253756,0.0291729326950814,0,0.0291729326950814,0.03174008844512,0.0580928593973949,0.0291729326950814,ENSG00000253756,CARS1P2
ENSG00000242660,0.783706178985648,0.535853928633242,0.247852250352406,0.0317750350255782,0.0581549176468789,0.247852250352406,ENSG00000242660,
ENSG00000227344,0.330781754620435,0.159570357163462,0.171211397456974,0.031776754056504,0.0581561605035939,0.171211397456974,ENSG00000227344,HAUS6P1
ENSG00000227343,0.160595721162167,0.0571428571428571,0.10345286401931,0.0317806140634321,0.0581613214535212,0.10345286401931,ENSG00000227343,RPL15P1
ENSG00000237281,1.27051842545892,0.91918723148854,0.351331193970375,0.0318015677510049,0.0581977639823187,0.351331193970375,ENSG00000237281,CATIP-AS2
ENSG00000144031,3.91544600533853,4.34331367186409,-0.427867666525568,0.0318242043552967,0.0582372838102327,0.427867666525568,ENSG00000144031,ANKRD53
ENSG00000259663,0.381939903875913,0.147712142898352,0.234227760977562,0.0318285438102454,0.058243318944913,0.234227760977562,ENSG00000259663,ISL1-DT
ENSG00000178750,1.68324258481784,2.11597495693134,-0.432732372113493,0.0318416183372763,0.0582653375431813,0.432732372113493,ENSG00000178750,STX19
ENSG00000225886,1.45123595411101,0.983204289108942,0.468031665002072,0.0318514665778411,0.0582795443499012,0.468031665002072,ENSG00000225886,
ENSG00000144410,2.15314062204775,2.58674588308471,-0.433605261036955,0.0318505289141836,0.0582795443499012,0.433605261036955,ENSG00000144410,CPO
ENSG00000253298,0.219376160435423,0.0857142857142857,0.133661874721138,0.0318687689164381,0.0583092950970113,0.133661874721138,ENSG00000253298,LINC01845
ENSG00000231721,6.6064884827216,6.24668991843329,0.359798564288312,0.0318720084642461,0.0583133144883877,0.359798564288312,ENSG00000231721,LINC-PINT
ENSG00000199565,0.0375187980852441,0,0.0375187980852441,0.031887232990172,0.0583392607235621,0.0375187980852441,ENSG00000199565,
ENSG00000254855,0.606034940859256,0.345051874201452,0.260983066657804,0.0319011946234101,0.0583628948123904,0.260983066657804,ENSG00000254855,
ENSG00000137474,9.78755563330258,10.1003076000029,-0.312751966700333,0.0319135826986543,0.0583836486415254,0.312751966700333,ENSG00000137474,MYO7A
ENSG00000232531,0.368704148243327,0.18814178573489,0.180562362508437,0.0319327671694378,0.0584168342323693,0.180562362508437,ENSG00000232531,KMT5AP2
ENSG00000077454,7.63349081120631,7.29634188693423,0.337148924272085,0.031953512546289,0.0584528730328288,0.337148924272085,ENSG00000077454,LRCH4
ENSG00000198523,4.57012663665949,4.01806007618515,0.552066560474346,0.0319789001823694,0.0584937719165461,0.552066560474346,ENSG00000198523,PLN
ENSG00000287227,0.0659507881728547,0.273856071449176,-0.207905283276321,0.0319775224471532,0.0584937719165461,0.207905283276321,ENSG00000287227,
ENSG00000225933,0.104499711544009,0.0285714285714286,0.0759282829725803,0.0319821460269717,0.0584937719165461,0.0759282829725803,ENSG00000225933,
ENSG00000243287,0.104499711544009,0.0285714285714286,0.0759282829725803,0.0319821460269717,0.0584937719165461,0.0759282829725803,ENSG00000243287,
ENSG00000225124,0.104499711544009,0.0285714285714286,0.0759282829725803,0.0319821460269716,0.0584937719165461,0.0759282829725803,ENSG00000225124,RPL23AP36
ENSG00000227259,0.104499711544009,0.0285714285714286,0.0759282829725803,0.0319821460269716,0.0584937719165461,0.0759282829725803,ENSG00000227259,
ENSG00000264272,0.159652980785873,0.0571428571428571,0.102510123643016,0.0319883862675452,0.0585013583901391,0.102510123643016,ENSG00000264272,
ENSG00000271716,0.159652980785873,0.0571428571428571,0.102510123643016,0.0319883862675454,0.0585013583901391,0.102510123643016,ENSG00000271716,
ENSG00000188425,0.208710240409578,0.0857142857142857,0.122995954695293,0.0319965153215864,0.0585143114494834,0.122995954695293,ENSG00000188425,NANOS2
ENSG00000240738,0.79601664788823,0.535853928633242,0.260162719254988,0.0320156564809476,0.0585474016261463,0.260162719254988,ENSG00000240738,RPL6P22
ENSG00000266258,6.1092260237107,6.52412292713672,-0.414896903426028,0.0320694472958931,0.0586438517929738,0.414896903426028,ENSG00000266258,LINC01909
ENSG00000181017,0.373807651886316,0.18814178573489,0.185665866151426,0.0320766831675571,0.0586551656561418,0.185665866151426,ENSG00000181017,OR56B2
ENSG00000219201,3.23274371037602,2.80352237826438,0.429221332111641,0.0321017935726269,0.0586991629391637,0.429221332111641,ENSG00000219201,
ENSG00000102034,7.57470954953076,7.1989555593835,0.375753990147266,0.0321054215366613,0.0587038772944407,0.375753990147266,ENSG00000102034,ELF4
